Data e Hora Cotação;Cotação Compra;Cotação Venda
2014-06-25 13:05:49.408;2,2046;2,2052
2014-06-26 13:11:36.91;2,2083;2,2089
2014-06-27 13:02:50.058;2,1969;2,1975
2014-06-30 13:08:44.466;2,2019;2,2025
2014-07-01 13:09:29.064;2,2048;2,2054
2014-07-02 13:04:33.296;2,2127;2,2134
2014-07-03 13:11:28.779;2,2275;2,2281
2014-07-04 12:11:32.032;2,2143;2,2149
2014-07-07 13:05:22.155;2,2195;2,2201
2014-07-08 12:07:32.591;2,2144;2,215
2014-07-09 13:11:46.803;2,2128;2,2139
2014-07-10 13:02:45.13;2,2231;2,2237
2014-07-11 13:11:36.466;2,2222;2,2228
2014-07-14 13:41:58.416;2,217;2,2176
2014-07-15 13:02:56.899;2,2189;2,2195
2014-07-16 13:05:44.519;2,2187;2,2193
2014-07-17 13:11:56.227;2,2397;2,2403
2014-07-18 13:02:42.743;2,2356;2,2362
2014-07-21 13:05:31.034;2,2232;2,2238
2014-07-22 13:07:42.776;2,2123;2,2129
2014-07-23 13:04:43.489;2,2196;2,2202
2014-07-24 13:04:42.984;2,2198;2,2204
2014-07-25 13:08:32.614;2,2287;2,2293
2014-07-28 13:09:20.305;2,2296;2,2302
2014-07-29 13:10:27.218;2,2272;2,2278
2014-07-30 13:07:44.328;2,2441;2,2447
2014-07-31 13:07:00.816;2,2668;2,2674
2014-08-01 13:09:28.709;2,26;2,2607
2014-08-04 13:08:08.847;2,2571;2,2577
2014-08-05 13:09:32.519;2,275;2,2756
2014-08-06 13:05:14.891;2,2784;2,279
2014-08-07 13:02:33.511;2,2796;2,2802
2014-08-08 13:08:27.9;2,298;2,2986
2014-08-11 13:06:30.729;2,2773;2,2779
2014-08-12 13:05:38.855;2,2764;2,277
2014-08-13 13:03:31.255;2,2686;2,2692
2014-08-14 13:08:02.18;2,2697;2,2703
2014-08-15 13:04:45.323;2,2684;2,269
2014-08-18 13:05:42.982;2,2589;2,2595
2014-08-19 13:04:34.078;2,2581;2,2587
2014-08-20 13:03:45.095;2,2544;2,255
2014-08-21 13:08:15.099;2,2576;2,2582
2014-08-22 13:09:47.942;2,2772;2,2778
2014-08-25 13:02:38.914;2,2802;2,2808
2014-08-26 13:05:37.553;2,2742;2,2748
2014-08-27 13:11:59.4;2,2585;2,2591
2014-08-28 13:04:33.121;2,2493;2,2499
2014-08-29 13:05:02.083;2,239;2,2396
2014-09-01 13:03:17.5;2,2358;2,2364
2014-09-02 13:06:36.646;2,2515;2,2521
2014-09-03 13:07:36.725;2,2313;2,2319
2014-09-04 13:11:46.701;2,235;2,2356
2014-09-05 13:13:36.251;2,241;2,2416
2014-09-08 13:06:35.021;2,2485;2,2491
2014-09-09 13:10:34.33;2,2807;2,2813
2014-09-10 13:10:04.42;2,2961;2,2967
2014-09-11 13:03:30.046;2,2874;2,288
2014-09-12 13:11:46.037;2,3244;2,3251
2014-09-15 13:09:10.2;2,3395;2,3401
2014-09-16 13:03:30.538;2,3345;2,3351
2014-09-17 13:03:54.594;2,3378;2,3384
2014-09-18 13:11:49.182;2,3661;2,3668
2014-09-19 13:10:47.7;2,365;2,3656
2014-09-22 13:10:24.895;2,3864;2,387
2014-09-23 13:08:37.756;2,402;2,4026
2014-09-24 13:04:44.7;2,4064;2,407
2014-09-25 13:08:00.462;2,4078;2,4085
2014-09-26 13:05:32.974;2,4304;2,431
2014-09-29 13:02:37.5;2,4516;2,4522
2014-09-30 13:07:31.767;2,4504;2,451
2014-10-01 13:06:15.963;2,4617;2,4623
2014-10-02 13:02:31.206;2,4779;2,4785
2014-10-03 13:05:35.859;2,4926;2,4932
2014-10-06 13:02:58.407;2,4092;2,4098
2014-10-07 13:11:36.399;2,4032;2,4038
2014-10-08 13:08:55.651;2,4065;2,4072
2014-10-09 13:03:40.259;2,3908;2,3914
2014-10-10 13:13:19.054;2,4096;2,4103
2014-10-13 13:09:33.37;2,3917;2,3923
2014-10-14 13:22:15.436;2,3985;2,3991
2014-10-15 13:03:40.188;2,431;2,4316
2014-10-16 13:10:18.164;2,4763;2,477
2014-10-17 13:10:30.552;2,447;2,4477
2014-10-20 13:09:58.45;2,4548;2,4554
2014-10-21 13:04:33.267;2,4791;2,4797
2014-10-22 13:12:14.81;2,4775;2,4781
2014-10-23 13:05:33.166;2,4998;2,5004
2014-10-24 13:10:25.757;2,4799;2,4805
2014-10-27 13:04:30.034;2,5335;2,5341
2014-10-28 13:07:38.966;2,4863;2,4869
2014-10-29 13:06:57.407;2,434;2,4346
2014-10-30 13:11:53.954;2,4113;2,4119
2014-10-31 13:11:09.669;2,4436;2,4442
2014-11-03 13:10:56.504;2,4833;2,4839
2014-11-04 13:12:26.441;2,5189;2,5195
2014-11-05 13:14:49.568;2,5162;2,5168
2014-11-06 13:07:30.928;2,5319;2,5325
2014-11-07 13:03:43.797;2,5715;2,5721
2014-11-10 13:03:34.928;2,5384;2,539
2014-11-11 13:09:11.584;2,5638;2,5644
2014-11-12 13:04:44.611;2,5544;2,555
2014-11-13 13:04:18.948;2,5719;2,5725
2014-11-14 13:05:52.618;2,6129;2,6136
2014-11-17 13:04:53.524;2,6029;2,6035
2014-11-18 13:05:12.687;2,5961;2,5967
2014-11-19 13:04:30.893;2,5843;2,5849
2014-11-20 13:09:58.555;2,544;2,545
2014-11-21 13:13:43.713;2,5384;2,5391
2014-11-24 13:10:55.459;2,5276;2,5282
2014-11-25 13:12:08.702;2,523;2,5237
2014-11-26 13:08:55.919;2,5097;2,5103
2014-11-27 13:10:31.162;2,5059;2,5065
2014-11-28 13:13:55.737;2,5595;2,5601
2014-12-01 13:13:18.894;2,5618;2,5624
2014-12-02 13:07:39.693;2,5658;2,5664
2014-12-03 13:03:03.283;2,5601;2,5607
2014-12-04 13:05:35.617;2,5791;2,5797
2014-12-05 13:18:44.756;2,5882;2,5888
2014-12-08 13:11:24.541;2,5917;2,5923
2014-12-09 13:10:36.875;2,601;2,6016
2014-12-10 13:06:25.303;2,5925;2,5931
2014-12-11 13:09:37.296;2,6265;2,6271
2014-12-12 13:05:36.926;2,6552;2,6558
2014-12-15 13:04:26.703;2,6711;2,6717
2014-12-16 13:05:32.513;2,7397;2,7403
2014-12-17 13:06:40.557;2,724;2,7246
2014-12-18 13:12:30.66;2,6669;2,6676
2014-12-19 13:03:33.122;2,648;2,6486
2014-12-22 13:02:47.709;2,652;2,6527
2014-12-23 13:03:36.09;2,6769;2,6775
2014-12-24 11:02:55.818;2,6822;2,6832
2014-12-26 13:04:25.701;2,6806;2,6812
2014-12-29 13:10:47.411;2,6777;2,6783
2014-12-30 13:03:56.172;2,6556;2,6562
2014-12-31 11:04:46.932;2,6556;2,6562
2015-01-02 13:09:00.008;2,6923;2,6929
2015-01-05 13:05:39.045;2,7101;2,7107
2015-01-06 13:02:40.508;2,7016;2,7023
2015-01-07 13:03:26.355;2,6801;2,6807
2015-01-08 13:14:50.913;2,6913;2,6919
2015-01-09 13:05:35.298;2,6577;2,6583
2015-01-12 13:08:28.69;2,6569;2,6575
2015-01-13 13:03:36.247;2,6479;2,6485
2015-01-14 13:11:33.125;2,6216;2,6222
2015-01-15 13:09:30.875;2,6116;2,6122
2015-01-16 13:16:19.452;2,6187;2,6193
2015-01-19 13:07:19.346;2,6237;2,6243
2015-01-20 13:10:25.331;2,6241;2,6247
2015-01-21 13:10:56.693;2,5961;2,5968
2015-01-22 13:09:35.609;2,5748;2,5754
2015-01-23 13:08:27.089;2,585;2,5856
2015-01-26 13:02:36.859;2,596;2,5966
2015-01-27 13:15:14.272;2,5803;2,5809
2015-01-28 13:12:08.671;2,5791;2,5797
2015-01-29 13:05:27.809;2,5954;2,596
2015-01-30 13:03:33.49;2,6617;2,6623
2015-02-02 13:07:35.534;2,6888;2,6894
2015-02-03 13:10:07.037;2,7053;2,7059
2015-02-04 13:16:13.526;2,7142;2,7148
2015-02-05 13:11:41.561;2,738;2,7386
2015-02-06 13:03:28.526;2,7635;2,7641
2015-02-09 13:05:59.325;2,7867;2,7873
2015-02-10 13:10:42.518;2,8069;2,8075
2015-02-11 13:11:51.241;2,857;2,8576
2015-02-12 13:07:26.003;2,8619;2,8625
2015-02-13 13:09:12.792;2,8385;2,8392
2015-02-18 15:38:10.163;2,8424;2,843
2015-02-19 13:06:12.94;2,8539;2,8545
2015-02-20 13:03:47.423;2,8694;2,8701
2015-02-23 13:09:48.173;2,8805;2,8811
2015-02-24 13:09:52.433;2,8643;2,8649
2015-02-25 13:08:48.302;2,864;2,8646
2015-02-26 13:07:02.44;2,8721;2,8728
2015-02-27 13:16:10.395;2,8777;2,8782
2015-03-02 13:03:58.746;2,8649;2,8655
2015-03-03 13:10:58.773;2,9045;2,9051
2015-03-04 13:03:01.778;2,9798;2,9804
2015-03-05 13:15:50.363;2,9925;2,9931
2015-03-06 13:12:53.934;3,036;3,0366
2015-03-09 13:09:10.18;3,1012;3,1018
2015-03-10 13:11:50.084;3,1293;3,1299
2015-03-11 13:05:36.45;3,1156;3,1162
2015-03-12 13:07:21.939;3,1165;3,1171
2015-03-13 13:10:42.662;3,2258;3,2264
2015-03-16 13:11:39.247;3,2251;3,2257
2015-03-17 13:10:50.28;3,2677;3,2683
2015-03-18 13:10:36.83;3,2512;3,2518
2015-03-19 13:10:42.777;3,2635;3,2642
2015-03-20 13:12:15.117;3,2417;3,2423
2015-03-23 13:07:38.639;3,1793;3,18
2015-03-24 13:04:37.925;3,1304;3,131
2015-03-25 13:07:54.161;3,1469;3,1476
2015-03-26 13:04:38.95;3,1909;3,1915
2015-03-27 13:10:51.625;3,2253;3,2259
2015-03-30 13:02:47.191;3,2595;3,2601
2015-03-31 13:03:36.78;3,2074;3,208
2015-04-01 13:11:39.01;3,1549;3,1556
2015-04-02 13:10:40.403;3,1486;3,1492
2015-04-06 13:04:32.165;3,092;3,0926
2015-04-07 13:05:12.587;3,1225;3,1231
2015-04-08 13:05:07.199;3,0828;3,0834
2015-04-09 13:11:34.151;3,0459;3,0466
2015-04-10 13:07:58.138;3,0789;3,0796
2015-04-13 13:07:40.159;3,1005;3,1011
2015-04-14 13:06:43.768;3,0874;3,088
2015-04-15 13:11:55.84;3,0675;3,0681
2015-04-16 13:04:45.177;3,0243;3,0249
2015-04-17 13:06:57.77;3,0538;3,0544
2015-04-20 13:03:47.797;3,0467;3,0473
2015-04-22 13:11:35.164;3,018;3,0186
2015-04-23 13:10:51.977;3,0077;3,0084
2015-04-24 13:11:32.83;2,9739;2,9745
2015-04-27 13:05:56.299;2,9229;2,9236
2015-04-28 13:07:06.197;2,8937;2,8943
2015-04-29 13:05:35.523;2,9369;2,9375
2015-04-30 13:09:01.536;2,993;2,9936
2015-05-04 13:04:31.623;3,0748;3,0754
2015-05-05 13:11:27.051;3,0619;3,0626
2015-05-06 13:08:07.881;3,0414;3,042
2015-05-07 13:10:36.844;3,0415;3,0421
2015-05-08 13:05:49.374;2,9959;2,9966
2015-05-11 13:11:33.188;3,0169;3,0175
2015-05-12 13:09:37.255;3,0382;3,0389
2015-05-13 13:08:11.125;3,0096;3,0103
2015-05-14 13:05:45.879;3,0026;3,0032
2015-05-15 13:05:47.546;2,9887;2,9894
2015-05-18 13:06:49.146;3,0139;3,0145
2015-05-19 13:11:17.406;3,0278;3,0284
2015-05-20 13:06:32.276;3,034;3,0347
2015-05-21 13:07:52.269;3,0289;3,0295
2015-05-22 13:05:24.649;3,0647;3,0653
2015-05-25 13:09:06.658;3,1206;3,1212
2015-05-26 13:09:44.364;3,1345;3,1351
2015-05-27 13:12:16.822;3,1734;3,174
2015-05-28 13:02:56.559;3,1741;3,1748
2015-05-29 13:04:28.682;3,1781;3,1788
2015-06-01 13:09:42.251;3,1783;3,1789
2015-06-02 13:07:54.511;3,1437;3,1443
2015-06-03 13:10:07.382;3,1178;3,1184
2015-06-05 13:08:51.928;3,1677;3,1684
2015-06-08 13:10:40.469;3,1184;3,119
2015-06-09 13:05:42.745;3,0985;3,0991
2015-06-10 13:23:10.947;3,0837;3,0843
2015-06-11 13:09:32.586;3,1508;3,1514
2015-06-12 13:12:42.913;3,1101;3,1107
2015-06-15 13:07:52.121;3,103;3,1036
2015-06-16 13:11:57.477;3,1076;3,1082
2015-06-17 13:07:03.801;3,0983;3,0989
2015-06-18 13:11:52.668;3,0466;3,0472
2015-06-19 13:08:49.852;3,0782;3,0788
2015-06-22 13:07:04.108;3,0751;3,0757
2015-06-23 13:03:24.158;3,1036;3,1042
2015-06-24 13:11:27.266;3,0846;3,0852
2015-06-25 13:06:51.281;3,1009;3,1015
2015-06-26 13:04:23.915;3,1265;3,1271
2015-06-29 13:10:39.825;3,1383;3,139
2015-06-30 13:02:53.185;3,1019;3,1026
2015-07-01 13:11:53.035;3,1185;3,1191
2015-07-02 13:08:29.333;3,1166;3,1173
2015-07-03 13:11:31.254;3,1265;3,1271
2015-07-06 13:07:32.398;3,1425;3,1431
2015-07-07 13:09:32.793;3,1803;3,1809
2015-07-08 13:05:36.742;3,2275;3,2282
2015-07-09 13:09:35.173;3,2152;3,2163
2015-07-10 13:06:32.359;3,1891;3,1897
2015-07-13 13:11:40.37;3,1588;3,1594
2015-07-14 13:11:06.969;3,1224;3,123
2015-07-15 13:07:01.306;3,1526;3,1532
2015-07-16 13:06:30.875;3,1369;3,1375
2015-07-17 13:10:43.409;3,1826;3,1832
2015-07-20 13:09:30.196;3,2143;3,2149
2015-07-21 13:10:37.983;3,1807;3,1813
2015-07-22 13:09:31.516;3,2088;3,2094
2015-07-23 13:05:41.767;3,2844;3,285
2015-07-24 13:07:58.224;3,3248;3,3254
2015-07-27 13:10:34.785;3,3551;3,3557
2015-07-28 13:05:51.24;3,3808;3,3815
2015-07-29 13:38:35.505;3,3413;3,3419
2015-07-30 13:06:31.44;3,3646;3,3652
2015-07-31 13:09:26.023;3,3934;3,394
2015-08-03 13:11:47.583;3,4419;3,4425
2015-08-04 13:04:33.571;3,4669;3,4675
2015-08-05 13:03:42.371;3,4844;3,4851
2015-08-06 13:06:10.443;3,5341;3,5347
2015-08-07 13:08:56.229;3,5175;3,5181
2015-08-10 13:07:42.567;3,4903;3,4909
2015-08-11 13:11:56.494;3,4919;3,4925
2015-08-12 13:09:10.271;3,482;3,4826
2015-08-13 13:05:38.481;3,5068;3,5074
2015-08-14 13:05:18.827;3,4755;3,4761
2015-08-17 13:03:31.393;3,4739;3,4746
2015-08-18 13:09:57.888;3,4805;3,4811
2015-08-19 13:06:37.745;3,4843;3,4849
2015-08-20 13:06:51.857;3,4745;3,4751
2015-08-21 13:02:49.879;3,489;3,4896
2015-08-24 13:05:40.956;3,5488;3,5494
2015-08-25 13:20:34.718;3,5339;3,5345
2015-08-26 13:08:46.133;3,632;3,6326
2015-08-27 13:04:28.528;3,5549;3,5555
2015-08-28 13:13:28.702;3,5784;3,579
2015-08-31 13:10:45.736;3,6461;3,6467
2015-09-01 13:07:50.315;3,6719;3,6725
2015-09-02 13:03:29.376;3,7307;3,7314
2015-09-03 13:11:53.876;3,7753;3,776
2015-09-04 13:07:40.767;3,798;3,7986
2015-09-08 13:11:50.258;3,8021;3,8028
2015-09-09 13:12:34.284;3,7864;3,787
2015-09-10 13:11:20.067;3,8691;3,8698
2015-09-11 13:08:38.606;3,8692;3,8698
2015-09-14 13:04:43.846;3,8647;3,8653
2015-09-15 13:07:58.616;3,8593;3,8599
2015-09-16 13:03:48.235;3,8361;3,8368
2015-09-17 13:11:42.616;3,8915;3,8921
2015-09-18 13:09:55.701;3,9015;3,9021
2015-09-21 13:03:40.607;3,9815;3,9821
2015-09-22 13:09:42.699;4,0419;4,0425
2015-09-23 13:07:57.711;4,1034;4,1041
2015-09-24 13:07:39.103;4,1942;4,1949
2015-09-25 13:11:54.018;3,9472;3,9479
2015-09-28 13:12:27.775;4,0093;4,0099
2015-09-29 13:27:04.76;4,1165;4,1172
2015-09-30 13:03:13.098;3,9722;3,9729
2015-10-01 13:06:38.673;3,9788;3,9794
2015-10-02 13:05:11.73;4,0003;4,001
2015-10-05 13:06:36.048;3,9135;3,9141
2015-10-06 13:11:43.632;3,8561;3,8567
2015-10-07 13:11:34.72;3,8053;3,806
2015-10-08 13:06:35.904;3,8511;3,8517
2015-10-09 13:05:47.654;3,738;3,7386
2015-10-13 13:06:45.567;3,8243;3,825
2015-10-14 13:05:49.397;3,8501;3,8507
2015-10-15 13:06:13.761;3,8337;3,8344
2015-10-16 13:09:43.629;3,8432;3,8438
2015-10-19 13:03:10.962;3,9009;3,9015
2015-10-20 13:09:40.389;3,865;3,8656
2015-10-21 13:06:45.217;3,938;3,9386
2015-10-22 13:02:39.841;3,9354;3,936
2015-10-23 13:12:08.839;3,8982;3,8988
2015-10-26 13:10:17.399;3,8575;3,8582
2015-10-27 13:04:46.187;3,9108;3,9114
2015-10-28 13:03:06.582;3,8791;3,8797
2015-10-29 13:03:39.996;3,9321;3,9328
2015-10-30 13:03:37.247;3,8582;3,8589
2015-11-03 13:09:38.9;3,812;3,8126
2015-11-04 13:03:50.701;3,768;3,7687
2015-11-05 13:10:33.473;3,7887;3,7893
2015-11-06 13:11:17.178;3,8053;3,8059
2015-11-09 13:04:46.07;3,7922;3,7928
2015-11-10 13:03:39.024;3,7975;3,7981
2015-11-11 13:05:55.723;3,732;3,7327
2015-11-12 13:03:31.384;3,799;3,7996
2015-11-13 13:12:39.88;3,8016;3,8023
2015-11-16 13:14:42.23;3,833;3,8336
2015-11-17 13:11:08.295;3,8045;3,8052
2015-11-18 13:11:10.217;3,7915;3,7921
2015-11-19 13:08:06.804;3,7435;3,7442
2015-11-20 13:03:56.442;3,7;3,701
2015-11-23 13:08:58.637;3,7224;3,7231
2015-11-24 13:04:39.262;3,7075;3,7081
2015-11-25 13:08:52.997;3,7682;3,7688
2015-11-26 13:06:44.735;3,76;3,7606
2015-11-27 13:12:46.429;3,7392;3,7399
2015-11-30 13:09:34.481;3,8499;3,8506
2015-12-01 13:10:11.996;3,8739;3,8745
2015-12-02 13:10:04.864;3,8539;3,8545
2015-12-03 13:04:28.197;3,7964;3,797
2015-12-04 13:14:06.971;3,7569;3,7575
2015-12-07 13:09:35.923;3,747;3,7476
2015-12-08 13:05:53.954;3,7915;3,7921
2015-12-09 13:11:01.012;3,7573;3,758
2015-12-10 13:03:52.871;3,7679;3,7685
2015-12-11 13:02:52.38;3,8541;3,8548
2015-12-14 13:10:23.105;3,9017;3,9023
2015-12-15 13:09:14.148;3,8697;3,8703
2015-12-16 13:09:47.846;3,9351;3,9357
2015-12-17 13:03:43.241;3,8923;3,8929
2015-12-18 13:10:47.728;3,9056;3,9062
2015-12-21 13:05:20.618;3,9825;3,9831
2015-12-22 13:06:07.501;3,9764;3,977
2015-12-23 13:08:16.707;3,9626;3,9632
2015-12-24 11:04:12.571;3,9511;3,9524
2015-12-28 13:10:06.75;3,918;3,9186
2015-12-29 13:11:48.876;3,8486;3,8492
2015-12-30 13:05:21.849;3,9042;3,9048
2015-12-31 11:03:03.597;3,9042;3,9048
2016-01-04 13:12:41.021;4,038;4,0387
2016-01-05 13:12:41.306;4,0108;4,0114
2016-01-06 13:08:04.506;4,0297;4,0303
2016-01-07 13:07:20.817;4,0469;4,0475
2016-01-08 13:11:21.614;4,0244;4,025
2016-01-11 13:08:12.021;4,0147;4,0153
2016-01-12 13:10:57.893;4,0293;4,0299
2016-01-13 13:07:21.557;3,9857;3,9863
2016-01-14 13:03:00.94;4,0217;4,0223
2016-01-15 13:08:54.259;4,0396;4,0402
2016-01-18 13:09:25.047;4,0358;4,0364
2016-01-19 13:08:59.557;4,0297;4,0303
2016-01-20 13:06:47.722;4,0855;4,0861
2016-01-21 13:07:17.33;4,1552;4,1558
2016-01-22 13:11:51.506;4,1226;4,1232
2016-01-25 13:05:43.322;4,0991;4,1002
2016-01-26 13:11:08.831;4,0961;4,0967
2016-01-27 13:07:42.731;4,0441;4,0448
2016-01-28 13:12:28.371;4,0832;4,0838
2016-01-29 13:08:00.674;4,0422;4,0428
2016-02-01 13:03:39.417;3,9979;3,9986
2016-02-02 13:02:59.245;3,9913;3,9919
2016-02-03 13:09:54.357;3,9552;3,9558
2016-02-04 13:06:21.252;3,8646;3,8653
2016-02-05 13:10:29.963;3,8969;3,8975
2016-02-10 15:36:18.369;3,9406;3,9412
2016-02-11 13:07:15.167;3,9636;3,9642
2016-02-12 13:11:55.434;3,9884;3,9891
2016-02-15 13:09:18.754;3,9879;3,9885
2016-02-16 13:04:47.221;4,0207;4,0213
2016-02-17 13:03:45.488;4,0312;4,0318
2016-02-18 13:04:48.92;4,0084;4,0091
2016-02-19 13:03:21.661;4,0486;4,0492
2016-02-22 13:09:39.999;3,9612;3,9618
2016-02-23 13:10:57.68;3,9678;3,9684
2016-02-24 13:04:50.209;3,9894;3,99
2016-02-25 13:02:51.663;3,9394;3,94
2016-02-26 13:05:14.161;3,9571;3,9578
2016-02-29 13:03:49.471;3,979;3,9796
2016-03-01 13:10:04.662;3,9907;3,9913
2016-03-02 13:12:16.932;3,911;3,9116
2016-03-03 13:04:27.128;3,8498;3,8504
2016-03-04 13:06:46.766;3,7182;3,7188
2016-03-07 13:02:47.751;3,7708;3,7714
2016-03-08 13:08:58.704;3,7807;3,7813
2016-03-09 13:04:45.382;3,7031;3,7037
2016-03-10 13:10:39.631;3,6694;3,67
2016-03-11 13:11:02.38;3,6265;3,6271
2016-03-14 13:09:45.239;3,6232;3,6239
2016-03-15 13:08:47.766;3,711;3,7116
2016-03-16 13:08:09.637;3,8073;3,8079
2016-03-17 13:08:35.733;3,6439;3,6445
2016-03-18 13:02:51.239;3,614;3,6146
2016-03-21 13:03:49.98;3,6223;3,6229
2016-03-22 13:10:59.938;3,6067;3,6073
2016-03-23 13:02:59.252;3,6525;3,6531
2016-03-24 13:11:24.799;3,6942;3,6948
2016-03-28 13:10:30.566;3,6401;3,6408
2016-03-29 13:04:59.153;3,6681;3,6687
2016-03-30 13:06:05.169;3,611;3,6116
2016-03-31 13:08:45.137;3,5583;3,5589
2016-04-01 13:11:52.235;3,5793;3,5799
2016-04-04 13:06:46.201;3,5865;3,5871
2016-04-05 13:11:59.295;3,6575;3,6581
2016-04-06 13:16:18.481;3,6743;3,6749
2016-04-07 13:08:41.439;3,6915;3,6921
2016-04-08 13:04:13.177;3,6379;3,6385
2016-04-11 13:08:00.229;3,5278;3,5284
2016-04-12 13:09:30.47;3,54;3,5406
2016-04-13 13:07:11.096;3,5423;3,5429
2016-04-14 13:09:46.372;3,512;3,5126
2016-04-15 13:04:06.093;3,527;3,5276
2016-04-18 13:09:20.47;3,5898;3,5904
2016-04-19 13:12:37.372;3,5532;3,5538
2016-04-20 13:11:54.962;3,5497;3,5503
2016-04-22 13:13:03.706;3,5823;3,5829
2016-04-25 13:03:45.513;3,5466;3,5472
2016-04-26 13:04:51.206;3,5294;3,5301
2016-04-27 13:13:36.409;3,5289;3,5295
2016-04-28 13:07:39.238;3,4986;3,4992
2016-04-29 13:06:42.753;3,4502;3,4508
2016-05-02 13:04:04.383;3,4985;3,4991
2016-05-03 13:07:03.616;3,5544;3,555
2016-05-04 13:07:49.091;3,5391;3,5397
2016-05-05 13:04:54.376;3,529;3,5296
2016-05-06 13:03:28.402;3,5356;3,5362
2016-05-09 13:11:14.121;3,538;3,5387
2016-05-10 13:03:44.346;3,4766;3,4772
2016-05-11 13:06:21.652;3,4639;3,4645
2016-05-12 13:11:02.319;3,4871;3,4877
2016-05-13 13:12:12.504;3,5035;3,5041
2016-05-16 13:10:22.075;3,5029;3,5035
2016-05-17 13:09:33.835;3,5031;3,5037
2016-05-18 13:11:24.699;3,5362;3,5368
2016-05-19 13:04:31.859;3,5997;3,6003
2016-05-20 13:09:54.015;3,5413;3,5419
2016-05-23 13:05:14.045;3,5654;3,566
2016-05-24 13:08:41.68;3,5485;3,5491
2016-05-25 13:06:01.089;3,5798;3,5804
2016-05-27 13:06:17.702;3,6162;3,6168
2016-05-30 13:07:08.055;3,5991;3,5997
2016-05-31 13:07:15.082;3,5945;3,5951
2016-06-01 13:03:32.983;3,612;3,6126
2016-06-02 13:05:50.107;3,5955;3,5961
2016-06-03 13:07:48.276;3,5403;3,5409
2016-06-06 13:12:07.67;3,5092;3,5098
2016-06-07 13:06:28.539;3,4739;3,4745
2016-06-08 13:12:17.117;3,3892;3,3898
2016-06-09 13:12:22.452;3,3811;3,3817
2016-06-10 13:04:54.588;3,4255;3,4261
2016-06-13 13:12:18.113;3,4527;3,4533
2016-06-14 13:11:07.36;3,4833;3,4839
2016-06-15 13:04:07.181;3,4762;3,4768
2016-06-16 13:07:52.127;3,4898;3,4904
2016-06-17 13:16:22.641;3,4366;3,4372
2016-06-20 13:06:11.783;3,3829;3,3835
2016-06-21 13:07:03.812;3,3891;3,3897
2016-06-22 13:07:02.578;3,3877;3,3883
2016-06-23 13:11:59.185;3,3527;3,3533
2016-06-24 13:06:47.87;3,3766;3,3772
2016-06-27 13:07:41.777;3,3928;3,3934
2016-06-28 13:14:20.065;3,3261;3,3267
2016-06-29 13:13:40.493;3,2429;3,2435
2016-06-30 13:09:00.093;3,2092;3,2098
2016-07-01 13:11:49.106;3,2292;3,2298
2016-07-04 13:02:59.354;3,2474;3,248
2016-07-05 13:07:00.556;3,2898;3,2904
2016-07-06 13:09:46.708;3,3236;3,3242
2016-07-07 13:05:33.926;3,3382;3,3388
2016-07-08 13:04:52.766;3,2962;3,2968
2016-07-11 13:04:51.31;3,3025;3,3031
2016-07-12 13:04:17.547;3,2744;3,275
2016-07-13 13:04:25.841;3,289;3,2896
2016-07-14 13:04:56.859;3,2305;3,2311
2016-07-15 13:06:54.068;3,265;3,2656
2016-07-18 13:03:35.615;3,2628;3,2634
2016-07-19 13:09:48.308;3,2795;3,2801
2016-07-20 13:08:49.368;3,2506;3,2512
2016-07-21 13:11:55.399;3,2579;3,2585
2016-07-22 13:08:46.187;3,2848;3,2854
2016-07-25 13:11:09.861;3,2813;3,2819
2016-07-26 13:06:02.39;3,2784;3,279
2016-07-27 13:03:49.634;3,2814;3,282
2016-07-28 13:09:51.326;3,2734;3,274
2016-07-29 13:11:02.506;3,2384;3,239
2016-08-01 13:07:52.331;3,2656;3,2662
2016-08-02 13:06:44.706;3,2484;3,249
2016-08-03 13:04:59.881;3,2727;3,2733
2016-08-04 13:03:54.077;3,2177;3,2183
2016-08-05 13:11:09.805;3,1853;3,1859
2016-08-08 13:11:09.552;3,1765;3,1771
2016-08-09 13:09:55.308;3,1497;3,1503
2016-08-10 13:03:48.37;3,1296;3,1302
2016-08-11 13:10:35.067;3,1358;3,1364
2016-08-12 13:11:59.901;3,1596;3,1602
2016-08-15 13:06:44.773;3,1666;3,1672
2016-08-16 13:04:14.066;3,1743;3,1749
2016-08-17 13:17:38.966;3,2242;3,2248
2016-08-18 13:10:03.273;3,2209;3,2215
2016-08-19 13:04:04.486;3,2261;3,2267
2016-08-22 13:08:52.23;3,2157;3,2163
2016-08-23 13:02:56.681;3,2047;3,2054
2016-08-24 13:08:46.787;3,2366;3,2372
2016-08-25 13:10:46.407;3,2313;3,2319
2016-08-26 13:05:53.75;3,2147;3,2153
2016-08-29 13:18:14.682;3,2607;3,2613
2016-08-30 13:09:35.123;3,2519;3,2525
2016-08-31 13:08:44.335;3,2397;3,2403
2016-09-01 13:10:10.989;3,2466;3,2472
2016-09-02 13:05:51.688;3,2425;3,2431
2016-09-05 13:09:55.659;3,2715;3,2721
2016-09-06 13:02:39.984;3,2446;3,2452
2016-09-08 13:03:53.968;3,1928;3,1934
2016-09-09 13:14:00.885;3,2632;3,2638
2016-09-12 13:08:01.541;3,2848;3,2854
2016-09-13 13:03:56.534;3,2966;3,2972
2016-09-14 13:05:51.819;3,3256;3,3262
2016-09-15 13:08:34.825;3,332;3,3326
